lsoa_code,lsoa_name,area_km2,infra_metres,infra_density_m_per_km2,imd_score,imd_rank,imd_decile,imd_quintile,total_workers,active_travel_count,active_travel_pct,cycling_pct,walking_pct,log_infra_density,borough
E01005479,Rochdale 017D,1.3752844239514426,1959.7891714308603,1425.0064476117814,31.972,7095,3,2,898,49,5.46,0.56,4.9,7.262633122430906,Rochdale
E01005480,Rochdale 017E,0.6632765547834003,713.7347886788999,1076.0742009220833,32.566,6853,3,2,655,48,7.33,0.46,6.87,6.982003570718255,Rochdale
E01005481,Rochdale 017F,0.3985552978141702,0.0,0.0,28.092,8980,3,2,674,51,7.57,0.74,6.82,0.0,Rochdale
E01005482,Rochdale 010C,0.8444792026166954,1093.4363860221042,1294.8055826999557,79.3,31,1,1,465,94,20.22,1.51,18.71,7.166887852310293,Rochdale
E01005483,Rochdale 010D,0.14200250119060528,109.90229296226822,773.9461772912717,71.698,205,1,1,467,57,12.21,1.07,11.13,6.652793578285253,Rochdale
E01005484,Rochdale 010E,0.6175292815471167,1740.0847701967193,2817.8174253328148,66.441,437,1,1,621,97,15.62,1.13,14.49,7.9440727232603585,Rochdale
E01005485,Rochdale 015D,0.21279599518785425,112.73627658634481,529.7857061963141,59.359,969,1,1,789,108,13.69,0.89,12.8,6.2743583733017845,Rochdale
E01005486,Rochdale 010F,0.1473368776219804,0.0,0.0,53.609,1654,1,1,562,96,17.08,0.36,16.73,0.0,Rochdale
E01005487,Rochdale 010G,0.3291655176537975,83.52352801005489,253.7432493093078,45.052,3050,1,1,668,106,15.87,0.9,14.97,5.540256172475207,Rochdale
E01005488,Rochdale 006A,3.41646577840652,1197.9773448486442,350.64813247079996,9.84,24714,8,4,839,15,1.79,0.24,1.55,5.862631051978656,Rochdale
E01005489,Rochdale 005A,0.4661592043008765,206.14421559795034,442.218481789104,19.846,14475,5,3,507,27,5.33,0.59,4.73,6.09406283535131,Rochdale
E01005490,Rochdale 005B,0.8473656328761967,0.0,0.0,44.671,3122,1,1,522,68,13.03,0.38,12.64,0.0,Rochdale
E01005491,Rochdale 005C,0.5997699882871991,654.7408471441871,1091.6532336237292,24.198,11255,4,2,654,54,8.26,0.46,7.8,6.996364176744106,Rochdale
E01005492,Rochdale 006B,0.6429627953918501,708.8887555657982,1102.534642200829,13.849,20100,7,4,714,23,3.22,0.84,2.38,7.006273618226994,Rochdale
E01005493,Rochdale 005D,0.6607040754168307,330.00804178376757,499.47934947361904,11.247,23059,8,4,829,27,3.26,0.24,3.02,6.215566338111097,Rochdale
E01005494,Rochdale 005E,0.37133956830184056,663.4935794922425,1786.7570173748,21.634,13056,4,2,766,60,7.83,0.39,7.44,7.488717050175898,Rochdale
E01005495,Rochdale 005F,0.7026537942331273,722.0505041135306,1027.6049315318544,27.475,9311,3,2,729,68,9.33,0.96,8.37,6.935958727741003,Rochdale
E01005496,Rochdale 009A,0.26244635890153334,2.177031749094266,8.295149371499042,53.997,1596,1,1,475,35,7.37,0.42,6.95,2.2294926911356288,Rochdale
E01005497,Rochdale 018A,0.48620767166541523,317.3768587312112,652.7598744875722,57.393,1173,1,1,710,70,9.86,2.11,7.75,6.482740119643759,Rochdale
E01005498,Rochdale 020A,0.8918093214752789,166.3062680380841,186.48186785373733,32.664,6809,3,2,636,80,12.58,1.57,11.01,5.233682135954189,Rochdale
E01005499,Rochdale 006C,19.641314062615272,634.0439568434664,32.281137342551226,23.725,11558,4,2,747,45,6.02,0.67,5.35,3.5049907903255244,Rochdale
E01005251,Manchester 003D,0.3282144975726481,22.862935199607954,69.65851712430039,47.119,2639,1,1,717,81,11.3,1.81,9.48,4.257858655640882,Manchester
E01005252,Manchester 003E,0.26203099200103547,95.22187476305584,363.39928355757075,53.284,1681,1,1,762,57,7.48,1.71,5.77,5.898250199295974,Manchester
E01005253,Manchester 005E,0.31950852423921805,0.0,0.0,53.968,1601,1,1,639,67,10.49,1.56,8.92,0.0,Manchester
E01005254,Manchester 005F,0.1315666910000262,76.59938488555952,582.2095570188375,22.153,12660,4,2,807,52,6.44,1.73,4.71,6.368546567766691,Manchester
E01005255,Manchester 012D,0.36946146895643944,2025.1252962810156,5481.289569927477,72.236,183,1,1,585,64,10.94,2.22,8.72,8.60927809741726,Manchester
E01005256,Manchester 011A,0.9585174541882283,1921.607213737987,2004.770184769773,57.118,1207,1,1,1016,75,7.38,1.97,5.41,7.60378339803559,Manchester
E01005257,Manchester 011B,1.4832000142672634,2426.1747019584477,1635.770414388134,71.224,224,1,1,724,90,12.43,3.18,9.25,7.400480319757936,Manchester
E01005258,Manchester 011C,0.27103679320021623,0.0,0.0,49.631,2237,1,1,669,73,10.91,2.84,8.07,0.0,Manchester
E01005259,Manchester 011D,0.2391074912575584,12.558432162228327,52.522119220015625,72.603,169,1,1,568,66,11.62,2.46,9.15,3.980095011822581,Manchester
E01005260,Manchester 011E,0.3918918848868325,470.1505015302361,1199.6944046595977,33.608,6416,2,1,663,48,7.24,3.32,3.92,7.090655338960517,Manchester
E01005261,Manchester 012E,0.29738613882676906,0.0,0.0,71.336,219,1,1,653,69,10.57,3.52,7.04,0.0,Manchester
E01005262,Manchester 044B,0.2715809197746499,404.4816267426471,1489.3595142039967,34.435,6090,2,1,869,64,7.36,1.84,5.52,7.306772654535702,Manchester
E01005263,Manchester 046A,1.2396928606712492,254.49416277142794,205.2880764624461,40.299,4181,2,1,716,54,7.54,2.79,4.75,5.3292736213271334,Manchester
E01005264,Manchester 044C,0.4546925360014482,221.78839952372698,487.77664457421525,50.122,2158,1,1,667,70,10.49,3.45,7.05,6.191905625566516,Manchester
E01005265,Manchester 044D,0.2802353427110269,0.0,0.0,44.246,3217,1,1,682,80,11.73,2.49,9.24,0.0,Manchester
E01005266,Manchester 044E,0.33271392329172905,36.43439017303312,109.50665909189154,49.262,2287,1,1,862,60,6.96,1.62,5.34,4.705075782417086,Manchester
E01005267,Manchester 046B,1.1323142184773314,1844.7719838767514,1629.2049978472326,28.174,8934,3,2,751,43,5.73,2.26,3.46,7.396461051443434,Manchester
E01005268,Manchester 046C,0.8331443012541473,53.28613471579871,63.957869765881036,21.139,13449,5,3,1204,85,7.06,2.82,4.24,4.173738902302805,Manchester
E01005269,Manchester 046D,0.5438200697586683,1512.5929381104813,2781.421691151867,20.252,14125,5,3,725,60,8.28,2.21,6.07,7.931076939412022,Manchester
E01005270,Manchester 035A,0.2067912768143655,0.0,0.0,47.817,2511,1,1,738,98,13.28,3.93,9.35,0.0,Manchester
E01005271,Manchester 032C,0.20182589314692814,0.0,0.0,26.883,9660,3,2,665,99,14.89,4.51,10.38,0.0,Manchester
E01005272,Manchester 035B,0.45516237106763635,493.0521256939585,1083.2444794095068,52.608,1783,1,1,725,77,10.62,3.03,7.59,6.988638691081122,Manchester
E01005273,Manchester 035C,0.1383510664479734,0.0,0.0,31.094,7500,3,2,652,95,14.57,6.6,7.98,0.0,Manchester
E01005274,Manchester 038A,0.3406210039157843,179.46236821843974,526.8681794585113,40.466,4123,2,1,809,114,14.09,5.07,9.02,6.268846592419531,Manchester
E01005275,Manchester 038B,0.09441362804270177,1.6037779816367201,16.986721248667163,17.22,16803,6,3,1126,110,9.77,4.09,5.68,2.88963377724804,Manchester
E01005276,Manchester 038C,0.24646233034523357,542.9676048082795,2203.0450010259756,23.694,11580,4,2,815,92,11.29,5.15,6.13,7.698049587952736,Manchester
E01005277,Manchester 038D,0.2308641814978098,519.5680321840424,2250.535482867755,9.015,25774,8,4,1058,118,11.15,3.69,7.47,7.719367699274453,Manchester
E01005278,Manchester 035D,0.20994755967971626,0.0,0.0,26.922,9632,3,2,728,66,9.07,3.85,5.22,0.0,Manchester
E01005279,Manchester 035E,0.6404946253607079,3150.5589438972843,4918.946731399942,39.541,4402,2,1,938,91,9.7,2.45,7.25,8.50105298247651,Manchester
E01005280,Manchester 026A,0.3320251332009239,401.6682454135614,1209.752531506382,41.149,3933,2,1,707,60,8.49,1.7,6.79,7.098997372139201,Manchester
E01005281,Manchester 026B,0.44749675874530326,242.338682786723,541.5428783578122,22.725,12237,4,2,558,81,14.52,3.76,10.75,6.296267120738821,Manchester
E01005284,Manchester 026C,0.2945583213989485,253.0477329205032,859.075145861442,28.566,8725,3,2,742,202,27.22,4.18,23.05,6.757019764338892,Manchester
E01005285,Manchester 025D,0.03771791853034012,0.0,0.0,60.211,903,1,1,468,76,16.24,3.21,13.03,0.0,Manchester
E01005286,Manchester 026D,0.3136498477680535,311.60070815902975,993.4667922729582,29.326,8342,3,2,930,175,18.82,4.73,14.09,6.902206706356893,Manchester
E01005287,Manchester 026E,0.18738833289187587,144.79408035986143,772.6952800386374,56.472,1288,1,1,712,77,10.81,1.54,9.27,6.651178101030968,Manchester
E01005288,Manchester 025E,0.2490761275677357,520.0532124893009,2087.9287692790776,45.133,3032,1,1,655,112,17.1,5.34,11.76,7.644406662975731,Manchester
E01005351,Oldham 016B,0.2259752448204723,1202.6980029080507,5322.255558849126,41.961,3737,2,1,596,56,9.4,0.34,9.06,8.579840342324475,Oldham
E01005352,Oldham 016C,0.22541384192282607,131.12362853127215,581.7017598065888,54.646,1509,1,1,446,64,14.35,1.35,13.0,6.367675494234718,Oldham
E01005353,Oldham 016D,0.3670119277939659,646.30200818346,1760.9836608533406,64.361,568,1,1,394,51,12.94,0.0,12.94,7.474195533384651,Oldham
E01005354,Oldham 016E,0.5278886682217151,604.2848985715027,1144.7203453090622,35.423,5740,2,1,675,103,15.26,0.59,14.67,7.043788840714382,Oldham
E01005355,Oldham 005A,0.21057459016937402,0.0,0.0,26.78,9715,3,2,723,81,11.2,1.24,9.96,0.0,Oldham
E01005356,Oldham 005B,0.29885698465978144,0.0,0.0,15.542,18402,6,3,675,39,5.78,0.44,5.33,0.0,Oldham
E01005357,Oldham 001A,1.4870617576628962,0.0,0.0,10.399,24018,8,4,612,29,4.74,0.98,3.76,0.0,Oldham
E01005358,Oldham 001B,0.25788298938902326,0.0,0.0,31.456,7319,3,2,720,70,9.72,0.69,9.03,0.0,Oldham
E01005359,Oldham 001C,1.0702220179718496,0.0,0.0,12.152,21986,7,4,682,37,5.43,0.59,4.84,0.0,Oldham
E01005360,Oldham 001D,0.893036623459729,0.0,0.0,28.832,8585,3,2,523,37,7.07,0.19,6.88,0.0,Oldham
E01005361,Oldham 003A,0.5852498012493677,0.0,0.0,13.087,20962,7,4,732,55,7.51,0.68,6.83,0.0,Oldham
E01005362,Oldham 031A,0.3104422109143737,182.28321628664565,587.1727808848877,23.029,12034,4,2,644,55,8.54,1.24,7.3,6.377020749776954,Oldham
E01005363,Oldham 032A,0.27648404108905955,343.754284233167,1243.3060616415062,32.313,6962,3,2,847,79,9.33,1.65,7.67,7.12633327329709,Oldham
E01005364,Oldham 031B,0.2418858370088674,0.0,0.0,16.61,17356,6,3,823,71,8.63,1.58,7.05,0.0,Oldham
E01005365,Oldham 033A,1.0943217198503203,1125.4634396278423,1028.4575543120732,15.619,18328,6,3,729,42,5.76,0.82,4.94,6.936787296197853,Oldham
E01005366,Oldham 033B,0.3393337332021562,0.0,0.0,37.135,5169,2,1,595,57,9.58,1.34,8.24,0.0,Oldham
E01005367,Oldham 033C,1.8681616485231949,1531.0277278130482,819.5370721925186,11.592,22653,7,4,725,32,4.41,0.97,3.45,6.709959091950058,Oldham
E01005368,Oldham 031C,0.27114193766109984,632.3523362074064,2332.1819621934815,40.158,4218,2,1,706,84,11.9,1.98,9.92,7.754988263919324,Oldham
E01005369,Oldham 032B,0.4771161395501962,1753.5767225590985,3675.366597768611,41.604,3840,2,1,963,97,10.07,1.35,8.72,8.2096802058613,Oldham
E01005370,Oldham 032C,0.3531812730178864,1034.5414986127146,2929.208249839231,50.672,2083,1,1,654,90,13.76,1.68,12.08,7.982828774515857,Oldham
E01005371,Oldham 032D,0.43373146436828586,1561.0867268668037,3599.2010151729937,43.104,3451,2,1,680,75,11.03,1.18,9.85,8.188744960433397,Oldham
E01005372,Oldham 034A,0.24075116156913212,0.0,0.0,32.309,6964,3,2,614,55,8.96,0.98,7.98,0.0,Oldham
E01005373,Oldham 034B,0.15063674338436658,0.0,0.0,12.532,21571,7,4,571,35,6.13,0.88,5.25,0.0,Oldham
E01005374,Oldham 034C,0.21750205758302107,0.0,0.0,28.457,8791,3,2,664,58,8.73,1.2,7.53,0.0,Oldham
E01005375,Oldham 034D,0.3884365591652738,0.0,0.0,12.845,21217,7,4,691,34,4.92,0.72,4.2,0.0,Oldham
E01005376,Oldham 031D,0.4020471700576558,1400.4226409501648,3483.22969354401,47.175,2624,1,1,544,53,9.74,0.92,8.82,8.156002263911748,Oldham
E01005377,Oldham 030A,0.2423064431550859,0.0,0.0,64.915,524,1,1,661,61,9.23,1.51,7.72,0.0,Oldham
E01005378,Oldham 031E,0.5304215561756261,0.0,0.0,35.716,5631,2,1,634,48,7.57,1.1,6.47,0.0,Oldham
E01005379,Oldham 030B,0.11119171570387287,0.0,0.0,56.362,1303,1,1,451,68,15.08,1.33,13.75,0.0,Oldham
E01005380,Oldham 030C,0.520713856560752,7.191100016115836,13.810079999814345,50.895,2039,1,1,600,52,8.67,1.17,7.5,2.6953080300081527,Oldham
E01005381,Oldham 027D,0.35160722215185586,314.01805812961373,893.0933107909606,53.441,1668,1,1,664,81,12.2,1.05,11.14,6.79581014421341,Oldham
E01005382,Oldham 030D,0.26678679434571656,700.2976005964485,2624.933525341459,56.193,1330,1,1,581,87,14.97,1.03,13.94,7.873191740506334,Oldham
E01005383,Oldham 026A,0.5182746719246425,1509.935212085421,2913.3880042375804,45.393,2984,1,1,761,62,8.15,1.05,7.1,7.977415129654309,Oldham
E01005386,Oldham 026D,2.019889976876654,1165.4268370202399,576.97540478038,64.436,562,1,1,538,44,8.18,0.93,7.25,6.359531315483924,Oldham
E01005387,Oldham 018A,0.20636925879021,0.0,0.0,16.821,17160,6,3,762,51,6.69,0.66,6.04,0.0,Oldham
E01005388,Oldham 018B,0.3431195608002706,685.5009291460432,1997.848585336329,20.356,14041,5,3,631,38,6.02,0.32,5.71,7.600326586427149,Oldham
E01005389,Oldham 018C,0.6005916000513289,0.0,0.0,47.37,2597,1,1,745,46,6.17,0.67,5.5,0.0,Oldham
E01005390,Oldham 004A,0.22060368326599564,0.0,0.0,15.46,18486,6,3,646,41,6.35,0.77,5.57,0.0,Oldham
E01005391,Oldham 008A,1.4290397203910388,0.0,0.0,22.597,12323,4,2,751,66,8.79,1.07,7.72,0.0,Oldham
E01005429,Oldham 022D,0.21158632942547986,228.88142603060896,1081.7401419651753,54.185,1564,1,1,553,73,13.2,0.9,12.3,6.9872502754263435,Oldham
E01005430,Oldham 022E,0.3441877382545704,91.48990046120481,265.8139448115274,44.553,3144,1,1,932,84,9.01,0.86,8.15,5.586551579585374,Oldham
E01005431,Oldham 019B,0.3526996245657183,151.07576249783364,428.34114916865695,36.314,5428,2,1,673,62,9.21,0.89,8.32,6.062251822415869,Oldham
E01005432,Oldham 014C,0.6263905529224603,1168.2663665673733,1865.0766061473325,72.323,181,1,1,605,110,18.18,1.16,17.02,7.531593434234135,Oldham
E01005433,Oldham 014D,0.5889424711191459,1977.8406875866158,3358.291827431289,73.896,129,1,1,777,153,19.69,0.77,18.92,8.1194854650976,Oldham
E01005434,Oldham 024B,0.74139532108745,2107.2524822787327,2842.2791759568922,64.512,556,1,1,612,86,14.05,0.65,13.4,7.952713304493271,Oldham
E01005435,Oldham 037B,0.18098624813217773,0.0,0.0,38.722,4653,2,1,623,56,8.99,0.16,8.83,0.0,Oldham
E01005436,Oldham 037D,0.2628283595148489,0.0,0.0,21.628,13062,4,2,704,49,6.96,0.57,6.39,0.0,Oldham
E01005437,Oldham 024C,0.10960853352480784,0.0,0.0,33.054,6643,3,2,723,100,13.83,0.55,13.28,0.0,Oldham
E01005438,Oldham 029E,0.7450995959060084,6.43356956569151,8.634509535424685,39.06,4552,2,1,1200,166,13.83,0.75,13.08,2.2653513960999407,Oldham
E01005439,Oldham 030E,0.2956483128217089,191.5803527974404,648.0008323706322,24.217,11236,4,2,687,45,6.55,0.73,5.82,6.475433999246615,Oldham
E01005440,Oldham 033D,1.573710596021215,1132.9186769520231,719.9028079345476,28.761,8620,3,2,648,31,4.78,1.08,3.7,6.580504326443241,Oldham
E01005441,Oldham 002A,0.744355184323821,918.0482957194016,1233.3470835611429,40.0,4258,2,1,662,61,9.21,0.91,8.31,7.118297431984544,Oldham
E01005442,Oldham 002B,0.26819021638091434,0.0,0.0,9.148,25601,8,4,669,30,4.48,0.45,4.04,0.0,Oldham
E01005443,Oldham 003B,4.359264150963486,122.812862854008,28.172842617684424,9.713,24868,8,4,639,20,3.13,0.31,2.82,3.3732382291722876,Oldham
E01005444,Oldham 002C,0.21804849106931792,7.551837198401652,34.63375124206162,24.506,11061,4,2,628,79,12.58,0.64,11.94,3.5732932573220393,Oldham
E01005445,Oldham 002D,0.242343616072292,0.0,0.0,32.779,6769,3,2,703,93,13.23,0.57,12.66,0.0,Oldham
E01005446,Oldham 003C,0.46532360739608253,0.0,0.0,23.857,11462,4,2,644,48,7.45,0.47,6.99,0.0,Oldham
E01005447,Oldham 003D,0.707058804420911,225.88650680082054,319.4734375535061,48.091,2471,1,1,640,83,12.97,0.78,12.19,5.769799394777954,Oldham
E01005500,Rochdale 020B,1.8042151311852674,16.63344219302969,9.21921222448814,26.142,10089,4,2,749,68,9.08,1.07,8.01,2.3242695000519795,Rochdale
E01005501,Rochdale 018B,0.4960670227883378,18.48425117347621,37.26160039741864,56.677,1261,1,1,724,97,13.4,1.1,12.29,3.644446792656844,Rochdale
E01005502,Rochdale 018C,0.1740845409002332,0.0,0.0,43.898,3276,1,1,636,77,12.11,0.79,11.32,0.0,Rochdale
E01005503,Rochdale 020C,0.4174722672692515,209.46922110153096,501.75601476883827,11.105,23206,8,4,635,23,3.62,0.63,2.99,6.220104992318319,Rochdale
E01005504,Rochdale 018D,0.32411141135074567,0.0,0.0,37.221,5138,2,1,702,74,10.54,2.14,8.4,0.0,Rochdale
E01005505,Rochdale 018E,0.6504012688102311,0.7088419324279631,1.0898532435593746,32.858,6728,3,2,1075,101,9.4,1.95,7.44,0.7370938451186492,Rochdale
E01005506,Rochdale 020D,0.18818566816199261,8.765377142770175,46.57834588776881,30.094,7983,3,2,690,65,9.42,1.01,8.41,3.8623777394064565,Rochdale
E01005507,Rochdale 020E,1.024035867306593,0.0,0.0,19.825,14506,5,3,1178,96,8.15,1.02,7.13,0.0,Rochdale
E01005508,Rochdale 020F,4.427272235683724,3562.9433453441966,804.7716868700654,9.186,25558,8,4,958,29,3.03,0.31,2.71,6.69180043546839,Rochdale
E01005509,Rochdale 018F,0.19724738863978336,0.0,0.0,63.824,605,1,1,595,84,14.12,1.51,12.61,0.0,Rochdale
E01005510,Rochdale 019A,0.25075317507972766,0.0,0.0,11.978,22202,7,4,553,32,5.79,0.54,5.24,0.0,Rochdale
E01005511,Rochdale 019B,0.726016592911625,617.6900065489033,850.7932361045805,24.401,11123,4,2,543,26,4.79,0.55,4.24,6.74734381674918,Rochdale
E01005512,Rochdale 019C,0.23760361890540535,0.0,0.0,33.731,6361,2,1,651,45,6.91,0.92,5.99,0.0,Rochdale
E01005513,Rochdale 019D,0.2905440095959677,0.0,0.0,59.204,990,1,1,608,60,9.87,0.99,8.88,0.0,Rochdale
E01005514,Rochdale 019E,2.430488573359472,883.5242609434912,363.5171424493741,33.895,6312,2,1,875,71,8.11,1.37,6.74,5.89857358038227,Rochdale
E01005515,Rochdale 019F,0.7805623399920115,437.34115233416867,560.289844804253,51.606,1932,1,1,582,81,13.92,2.06,11.86,6.330237429506298,Rochdale
E01005516,Rochdale 003A,0.19316576065813892,651.512289456885,3372.8145569748203,13.154,20884,7,4,629,40,6.36,0.64,5.72,8.123799299228747,Rochdale
E01005517,Rochdale 003B,0.7391458620829785,366.46661808496737,495.79742901114537,10.714,23639,8,4,599,41,6.84,0.83,6.01,6.20818235550754,Rochdale
E01005518,Rochdale 001A,7.89141175539388,2004.328965158068,253.98864325994444,30.91,7597,3,2,736,39,5.3,0.68,4.62,5.541219007931146,Rochdale
E01005519,Rochdale 002A,1.087369388229845,0.0,0.0,14.693,19238,6,3,820,68,8.29,1.1,7.2,0.0,Rochdale
E01005520,Rochdale 001B,1.663383686736173,1682.7781260731947,1011.6596306021713,19.667,14653,5,3,861,73,8.48,0.81,7.67,6.920335446407682,Rochdale
E01005521,Rochdale 003C,16.254943030451003,2137.236846722304,131.48227235977,20.734,13747,5,3,749,51,6.81,0.93,5.87,4.886448842963957,Rochdale
E01005522,Rochdale 001C,0.16400399229530976,0.0,0.0,32.253,6986,3,2,747,108,14.46,1.47,12.99,0.0,Rochdale
E01005523,Rochdale 001D,0.5853621107252327,426.0781479219662,727.8881569462668,16.35,17603,6,3,921,76,8.25,0.98,7.27,6.591520300411839,Rochdale
E01005524,Rochdale 021A,0.23610140006191033,0.0,0.0,28.585,8718,3,2,712,65,9.13,1.54,7.58,0.0,Rochdale
E01005525,Rochdale 021B,0.4043171390526641,233.74165186266166,578.1146265783598,52.222,1843,1,1,716,50,6.98,1.4,5.59,6.361500431343898,Rochdale
E01005526,Rochdale 021C,2.4285596394201203,6525.30404746122,2686.9029450803605,34.432,6093,2,1,918,47,5.12,0.87,4.25,7.896516594250238,Rochdale
E01005527,Rochdale 022A,0.4025626884860067,274.52583171909924,681.9455443115214,59.044,1006,1,1,889,68,7.65,0.67,6.97,6.526415126247988,Rochdale
E01005528,Rochdale 021D,0.3472007159566166,182.0267596009015,524.2695398809203,35.236,5814,2,1,701,56,7.99,1.43,6.56,6.263911540139154,Rochdale
E01005529,Rochdale 022B,0.22586908645667214,0.0,0.0,50.579,2096,1,1,610,76,12.46,0.49,11.97,0.0,Rochdale
E01005530,Rochdale 025A,0.4088349776742402,0.0,0.0,11.466,22781,7,4,648,28,4.32,0.77,3.55,0.0,Rochdale
E01005531,Rochdale 025B,0.44381796678058766,88.3450868950888,199.05703127779046,26.668,9782,3,2,571,23,4.03,1.05,2.98,5.298602482287634,Rochdale
E01005532,Rochdale 025C,0.28065328692049607,27.3946316735555,97.61022924102043,52.653,1775,1,1,619,32,5.17,0.97,4.2,4.591175001065402,Rochdale
E01005533,Rochdale 024A,0.3874289180766935,428.8330350498034,1106.8689378651745,25.951,10220,4,2,760,61,8.03,0.79,7.24,7.010193573185462,Rochdale
E01005534,Rochdale 023A,0.320387168071804,57.02816265185311,177.99764889170643,25.313,10570,4,2,677,42,6.2,0.44,5.76,5.18737267107129,Rochdale
E01005535,Rochdale 023B,0.2543144478662684,0.0,0.0,30.391,7848,3,2,672,61,9.08,1.64,7.44,0.0,Rochdale
E01005536,Rochdale 021E,0.3301981638690267,376.73498016576855,1140.936023845368,32.041,7068,3,2,754,62,8.22,0.8,7.43,7.040480367495546,Rochdale
E01005537,Rochdale 023C,0.261795422791639,1081.087665327948,4129.513242820817,14.621,19320,6,3,641,30,4.68,0.47,4.21,8.326156950103417,Rochdale
E01005538,Rochdale 023D,0.24091778007877598,0.0,0.0,36.431,5393,2,1,651,61,9.37,1.54,7.83,0.0,Rochdale
E01005539,Rochdale 024B,0.5190690020617726,0.0,0.0,40.234,4202,2,1,535,63,11.78,0.37,11.4,0.0,Rochdale
E01005540,Rochdale 023E,0.43417509730850073,0.0,0.0,25.902,10257,4,2,678,53,7.82,0.88,6.93,0.0,Rochdale
E01005541,Rochdale 023F,0.32099983583723213,6.8487809349609785,21.335777063866654,28.261,8897,3,2,817,83,10.16,0.98,9.18,3.106189745506989,Rochdale
